C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),Config_Entropy,(0-T)*Entropy,Enthalpy_FCC,Hom_Temp(K),R(%),Anneal_Temp(K),Anneal_Time(h),grain(um),melting point(C),G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,CR(%),YS(Mpa)
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,0,0,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,1074
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,60,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,92,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,0,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,95,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,50,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,80,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,87,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,91,253
0,0,0,20,20,20,20,20,0,0,13.3808668,-3987.498308,-9987.5304,1323,91,1173,1,12.89144928,1276.96,-9987.5304,600.68172,0.251,0.749,0,65,253
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,80,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,86,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,91,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,0,0,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,91,1122
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,80,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,0,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,60,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,86,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,91,401
0.93,0,0,19.814,19.814,19.814,19.814,19.814,0,0,13.69506814,-4081.130307,-9987.5334,1323,91,1173,1,12.89144928,1204.53,-9987.5334,600.68404,0.24,0.717,0.043,91,401
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,0,0,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,1142
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,80,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,504
1.38,0,0,19.724,19.724,19.724,19.724,19.724,0,0,13.80156096,-4112.865165,-9987.5334,1323,91,1173,1,12.89144928,1203.78,-9987.5334,600.68405,0.236,0.704,0.06,91,504
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,0,0,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,1190
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,80,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,527
1.84,0,0,19.632,19.632,19.632,19.632,19.632,0,0,13.89742776,-4141.433472,-9987.5319,1323,91,1173,1,12.89144928,1202.85,-9987.5319,600.68289,0.231,0.689,0.08,91,527
0,4.76,0,23.81,0,23.81,23.81,23.81,0,0,12.56822197,-3745.330147,-10370.933,1373,80,0,0,12.89144928,1351.46,-10370.933,1026.6351,0.4039,0.596,0.0001,80,1094
